airport_code,date,hour,temperature,precipitation,wind_speed,weather_code
ATL,2026-03-27,17,26.4,0.0,14.2,1
ATL,2026-03-27,18,26.8,0.0,12.3,3
ATL,2026-03-27,19,27.8,0.0,13.6,2
ATL,2026-03-27,20,28.3,0.0,14.8,2
ATL,2026-03-27,21,28.6,0.0,15.7,3
ATL,2026-03-27,22,28.4,0.0,16.2,2
ATL,2026-03-27,23,27.2,0.0,15.8,3
ATL,2026-03-28,0,24.7,0.0,16.1,2
ATL,2026-03-28,1,22.0,0.0,23.2,0
ATL,2026-03-28,2,19.5,0.0,21.5,0
ATL,2026-03-28,3,17.7,0.0,21.2,0
ATL,2026-03-28,4,15.8,0.0,22.5,0
ATL,2026-03-28,5,14.2,0.0,22.4,1
ATL,2026-03-28,6,13.6,0.0,22.8,1
ATL,2026-03-28,7,12.1,0.0,21.6,2
ATL,2026-03-28,8,10.9,0.0,21.1,3
ATL,2026-03-28,9,10.2,0.0,22.0,3
ATL,2026-03-28,10,9.4,0.0,20.6,3
ATL,2026-03-28,11,8.8,0.0,18.8,3
ATL,2026-03-28,12,8.6,0.0,17.9,3
ATL,2026-03-28,13,9.4,0.0,16.7,0
ATL,2026-03-28,14,11.1,0.0,14.8,1
ATL,2026-03-28,15,13.4,0.0,12.6,0
ATL,2026-03-28,16,16.1,0.0,12.0,0
ATL,2026-03-28,17,18.0,0.0,13.8,0
ATL,2026-03-28,18,19.1,0.0,9.7,0
ATL,2026-03-28,19,20.0,0.0,13.2,0
ATL,2026-03-28,20,20.1,0.0,14.7,0
ATL,2026-03-28,21,20.1,0.0,15.0,0
ATL,2026-03-28,22,19.4,0.0,15.6,0
ATL,2026-03-28,23,18.3,0.0,15.2,0
ATL,2026-03-29,0,16.8,0.0,11.7,0
ATL,2026-03-29,1,15.3,0.0,13.7,0
ATL,2026-03-29,2,14.0,0.0,16.1,0
ATL,2026-03-29,3,12.8,0.0,17.0,0
ATL,2026-03-29,4,11.7,0.0,16.6,0
ATL,2026-03-29,5,11.0,0.0,17.6,0
ATL,2026-03-29,6,9.7,0.0,17.1,0
ATL,2026-03-29,7,8.6,0.0,16.3,0
ATL,2026-03-29,8,7.9,0.0,15.7,0
ATL,2026-03-29,9,7.3,0.0,15.5,0
ATL,2026-03-29,10,6.8,0.0,15.0,0
ATL,2026-03-29,11,6.4,0.0,14.8,0
ATL,2026-03-29,12,6.6,0.0,15.3,0
ATL,2026-03-29,13,7.7,0.0,14.8,0
ATL,2026-03-29,14,10.0,0.0,15.5,1
ATL,2026-03-29,15,12.2,0.0,16.6,3
ATL,2026-03-29,16,13.8,0.0,15.8,2
ATL,2026-03-29,17,15.6,0.0,15.5,3
ATL,2026-03-29,18,15.4,0.0,14.4,3
ATL,2026-03-29,19,15.9,0.0,14.5,2
ATL,2026-03-29,20,16.6,0.0,14.8,3
ATL,2026-03-29,21,16.9,0.0,15.3,1
ATL,2026-03-29,22,17.3,0.0,13.6,0
ATL,2026-03-29,23,18.3,0.0,16.2,3
ATL,2026-03-30,0,16.0,0.0,9.6,3
ATL,2026-03-30,1,15.7,0.0,7.7,3
ATL,2026-03-30,2,15.4,0.0,7.1,3
ATL,2026-03-30,3,15.1,0.0,6.5,3
ATL,2026-03-30,4,15.1,0.0,7.9,3
ATL,2026-03-30,5,15.0,0.0,10.2,2
ATL,2026-03-30,6,15.1,0.0,12.4,3
ATL,2026-03-30,7,14.6,0.0,12.5,3
ATL,2026-03-30,8,14.3,0.0,11.3,3
ATL,2026-03-30,9,14.1,0.0,10.8,3
ATL,2026-03-30,10,13.5,0.0,10.2,3
ATL,2026-03-30,11,13.3,0.0,8.8,3
ATL,2026-03-30,12,13.9,0.2,8.9,51
ATL,2026-03-30,13,14.6,0.0,9.0,3
ATL,2026-03-30,14,16.2,0.0,11.1,3
ATL,2026-03-30,15,17.8,0.0,12.1,1
ATL,2026-03-30,16,20.1,0.0,13.4,0
ATL,2026-03-30,17,22.0,0.0,12.6,2
ATL,2026-03-30,18,20.6,0.1,8.3,51
ATL,2026-03-30,19,22.0,0.0,9.4,3
ATL,2026-03-30,20,22.5,0.1,10.0,51
ATL,2026-03-30,21,21.8,0.3,10.1,51
ATL,2026-03-30,22,22.3,0.1,11.4,51
ATL,2026-03-30,23,21.8,0.0,10.9,1
ATL,2026-03-31,0,20.1,0.0,9.8,1
ATL,2026-03-31,1,19.1,0.0,9.0,0
ATL,2026-03-31,2,18.5,0.0,10.3,0
ATL,2026-03-31,3,17.9,0.0,10.8,0
ATL,2026-03-31,4,17.3,0.0,10.9,0
ATL,2026-03-31,5,16.8,0.0,11.4,0
ATL,2026-03-31,6,17.3,0.0,11.9,1
ATL,2026-03-31,7,17.1,0.0,11.9,1
ATL,2026-03-31,8,16.5,0.0,12.4,2
ATL,2026-03-31,9,16.0,0.0,12.2,0
ATL,2026-03-31,10,15.5,0.0,12.1,1
ATL,2026-03-31,11,15.3,0.0,11.0,0
ATL,2026-03-31,12,15.2,0.0,9.8,0
ATL,2026-03-31,13,17.5,0.0,7.4,0
ATL,2026-03-31,14,20.2,0.0,6.9,0
ATL,2026-03-31,15,22.9,0.0,9.3,0
ATL,2026-03-31,16,24.6,0.1,13.2,51
ATL,2026-03-31,17,25.8,0.1,12.8,51
ATL,2026-03-31,18,26.3,0.0,12.2,0
ATL,2026-03-31,19,26.8,0.0,12.3,1
ATL,2026-03-31,20,26.8,0.0,11.0,1
ATL,2026-03-31,21,26.8,0.1,11.1,51
ATL,2026-03-31,22,26.5,0.0,10.5,0
ATL,2026-03-31,23,25.3,0.0,11.1,1
